ID_Venda,Data_Venda,ID_Cliente,Nome_Cliente,Email_Cliente,País,Categoria_Produto,Produto,Preço_Unitário,Quantidade,Total_Venda
4634,2020-09-18 15:54:01,fea26e19-c1c6-4747-bf8d-95378d06a99c,Valérie François,valérie.françois@yahoo.com,Croatie,Acessórios,Power Bank 10000mAh,30.0,5,150.0
4635,2024-05-26 07:29:12,ffe3404d-7abe-4eba-8855-79af0e49d14d,Лев Харитонович Носов,лев.носов@gmail.com,Мали,Acessórios,Capa de Silicone,15.0,3,45.0
4636,2023-01-21 05:06:22,281bc14a-f5e4-45cb-a5ef-20b03aa9e225,Simone Lemaître-Julien,simone.lemaître-julien@hotmail.com,Nigeria,Acessórios,Carregador USB-C,25.0,2,50.0
4637,2024-07-08 13:32:40,e760a987-2765-42cd-ab21-b337f72d08aa,Елизавета Альбертовна Карпова,елизавета.карпова@outlook.com,Фиджи,Celulares,Google Pixel 6,699.0,2,1398.0
4638,2020-12-11 00:16:34,6125fc5e-a141-465c-9d5f-e35dfa48f88d,Manu Figueras Porras,manu.porras@outlook.com,Perú,Acessórios,Power Bank 10000mAh,30.0,3,90.0
4639,2022-06-01 23:33:16,4f986e97-02d5-4b47-9c97-7ea7ac77d592,Colleen Morgan,colleen.morgan@yahoo.com,Macao,Acessórios,Carregador USB-C,25.0,2,50.0
4640,2023-05-27 15:20:31,375b9b3d-20ab-4e58-93b1-d6622502b5c5,Diogo do Figueiredo,diogo.figueiredo@hotmail.com,Costa do Marfim,Celulares,Xiaomi 12,599.0,1,599.0
4641,2020-03-19 17:45:36,d9a42411-08a5-44e9-b327-8583498a769a,Sig.ra Fabia Alboni,sig.ra.alboni@hotmail.com,Bahamas,Celulares,Xiaomi 12,599.0,1,599.0
4642,2020-04-09 02:59:02,0da392f0-637c-4664-abca-0e58f1f32cd1,Torquato Rosselli-Scarpetta,torquato.rosselli-scarpetta@outlook.com,Arabia Saudita,Acessórios,Protetor de tela de vidro,10.0,5,50.0
4643,2021-07-16 01:58:00,d97fd357-96e5-4a3e-805c-85ea81397a8c,Nadia Paruta,nadia.paruta@outlook.com,Fiji,Celulares,Google Pixel 6,699.0,2,1398.0
4644,2023-07-08 14:15:29,7173ca47-7160-4f56-858f-d9e53d33944c,Marie-Luise Hentschel-Huhn,marie-luise.hentschel-huhn@gmail.com,Bahrain,Acessórios,Power Bank 10000mAh,30.0,3,90.0
4645,2022-07-08 21:48:39,7a697f84-5572-42fa-bfbd-714835c93663,Nuno de Baptista,nuno.baptista@outlook.com,São Vicente e Granadinas,Acessórios,Protetor de tela de vidro,10.0,4,40.0
4646,2019-09-13 11:09:11,8570db09-a1f0-4127-b503-ae9b24870e75,Cláudio Teixeira,cláudio.teixeira@hotmail.com,Spratly Islands,Celulares,Google Pixel 6,699.0,3,2097.0
4647,2021-01-26 02:25:07,81046a65-1bd3-4030-8889-a44752d9536a,Cristiano Coelho,cristiano.coelho@gmail.com,Bielorrússia,Celulares,OnePlus 10 Pro,750.0,5,3750.0
4648,2023-09-12 06:28:56,610e1246-b505-47d7-aee5-ebcd6e7306da,Emperatriz Parejo Miralles,emperatriz.miralles@gmail.com,Georgia,Acessórios,Power Bank 10000mAh,30.0,2,60.0
4649,2021-07-17 20:08:00,e37fb5cd-eafb-49d5-bebc-726bb61a3e8f,Christiane Mahe,christiane.mahe@hotmail.com,Rép. Dém. du Congo,Acessórios,Capa de Silicone,15.0,4,60.0
4650,2024-09-27 17:18:20,077472f6-6b7e-41f4-9a59-40a2ce4d7ed3,Kimberly Walker,kimberly.walker@hotmail.com,Israel,Acessórios,Power Bank 10000mAh,30.0,2,60.0
4651,2024-03-04 23:19:09,eb536dc4-2a61-46c5-a37b-5689dd0f26fc,Hildburg Aumann,hildburg.aumann@outlook.com,Guyana,Celulares,OnePlus 10 Pro,750.0,4,3000.0
4652,2021-07-13 17:47:04,8b14b763-8e76-4468-84b3-1d492e4281aa,Ubaldo Molesini-Caruso,ubaldo.molesini-caruso@gmail.com,Botswana,Celulares,OnePlus 10 Pro,750.0,3,2250.0
4653,2021-06-05 17:19:43,b231e806-0247-4c7c-8aa8-07f39c45a0d6,Lambert Wohlgemut,lambert.wohlgemut@hotmail.com,Sudan,Celulares,Xiaomi 12,599.0,1,599.0
4654,2020-05-12 11:56:57,a6d5db11-ef1d-4d50-b730-6ee2df0b2ccc,Maria Júlia Araújo,maria.araújo@gmail.com,Síria,Acessórios,Fone de Ouvido Bluetooth,50.0,2,100.0
4655,2024-07-04 00:55:31,91b9d4d6-9f4f-4975-96c1-a21ad35d3d51,Paoletta Goldstein,paoletta.goldstein@hotmail.com,Cuba,Acessórios,Carregador USB-C,25.0,2,50.0
4656,2022-07-31 12:28:51,ac003b8f-7622-4493-b0a4-3a8d2afcf50f,Ermanno Boccherini-Abba,ermanno.boccherini-abba@hotmail.com,Martinica,Celulares,OnePlus 10 Pro,750.0,3,2250.0
4657,2023-03-26 11:25:19,75b3bda8-c93a-45de-8dcd-8ae7e6fa44e6,David Maillard,david.maillard@hotmail.com,Botswana,Celulares,Google Pixel 6,699.0,5,3495.0
4658,2024-09-04 18:10:34,40178eb4-3489-4795-bed0-f72977eac76c,Селезнев Казимир Игнатьевич,селезнев.игнатьевич@hotmail.com,Демократическая Республика Конго,Celulares,Xiaomi 12,599.0,1,599.0
4659,2024-07-31 04:51:12,e68b0b31-68be-494a-890e-1bf59762596a,Kaitlin Blair,kaitlin.blair@hotmail.com,Malaysia,Celulares,Xiaomi 12,599.0,5,2995.0
4660,2022-04-23 19:52:16,6abbb5b4-6aca-44fd-8ec3-55dd020b2f52,Dr. Reni Zimmer,dr..zimmer@outlook.com,Brasilien,Celulares,Google Pixel 6,699.0,2,1398.0
4661,2022-01-23 19:35:17,b3fee77e-897f-4c2e-8513-16dd9d3cad86,Gaspar Baptista,gaspar.baptista@hotmail.com,Jan Mayen,Acessórios,Fone de Ouvido Bluetooth,50.0,3,150.0
4662,2024-09-30 14:06:58,f7bce749-0cbd-4764-9c44-350f403cc9e3,América del Juan,américa.juan@gmail.com,Paraguay,Celulares,iPhone 13,850.0,3,2550.0
4663,2024-12-30 15:50:29,d43013f0-34e6-4939-a837-ad912be5b26e,Ilija Schottin B.Sc.,ilija.b.sc.@yahoo.com,Barbados,Celulares,iPhone 13,850.0,2,1700.0
4664,2022-03-01 19:56:09,de0e4b46-fa1b-451b-97ed-01e3b2d82c0b,Gabriela Lopes,gabriela.lopes@hotmail.com,Ashmore and Cartier Islands,Acessórios,Power Bank 10000mAh,30.0,2,60.0
4665,2020-09-06 09:35:35,8fdb7e17-484d-4130-b378-27f562bc5d46,Luis Ángel Ródenas Sanabria,luis.sanabria@hotmail.com,Togo,Celulares,Google Pixel 6,699.0,5,3495.0
4666,2019-09-28 20:36:06,dec0a5da-243c-4e01-8455-26a084ea0cac,Natalia Amaya Rios,natalia.rios@gmail.com,Tailandia,Acessórios,Protetor de tela de vidro,10.0,4,40.0
4667,2023-04-12 15:35:42,87b537f5-a4d5-4225-b2fa-b4a6af752ab9,Федотов Сергей Игнатьевич,федотов.игнатьевич@hotmail.com,Кувейт,Celulares,OnePlus 10 Pro,750.0,1,750.0
4668,2021-09-06 20:45:20,8c4acb73-1fdc-446f-8c48-31404307dabf,Dra. Emilly Moraes,dra..moraes@yahoo.com,República Checa,Acessórios,Capa de Silicone,15.0,2,30.0
4669,2019-03-12 06:09:53,3d34b203-f0b5-4346-8bfe-83b7f85ec8ec,Mariano Ferrara,mariano.ferrara@outlook.com,Portogallo,Celulares,Xiaomi 12,599.0,1,599.0
4670,2023-10-04 11:52:21,52ec1844-b1b9-44ed-881b-15db69845722,Martine Regnier,martine.regnier@yahoo.com,Féroé (Îles),Acessórios,Capa de Silicone,15.0,4,60.0
4671,2024-09-29 03:29:20,b8ec56db-fa01-4739-85c1-b246677f5323,Евпраксия Матвеевна Горбачева,евпраксия.горбачева@yahoo.com,Словакия,Celulares,iPhone 13,850.0,1,850.0
4672,2022-12-28 12:19:44,10314df6-02dc-438f-a907-37d59765dffb,Birgitt Preiß,birgitt.preiß@hotmail.com,Mauritius,Acessórios,Fone de Ouvido Bluetooth,50.0,4,200.0
4673,2022-07-27 20:39:20,d04ae678-62c6-4d3e-b4d9-100684f3462b,Gonzalo Salas Infante,gonzalo.infante@yahoo.com,Kiribati,Celulares,OnePlus 10 Pro,750.0,2,1500.0
4674,2023-06-28 07:30:35,66a8135c-3c14-4cde-941d-557079777aa3,Türkan Tintzmann,türkan.tintzmann@outlook.com,Eritrea,Celulares,Samsung Galaxy S22,799.0,5,3995.0
4675,2020-02-20 05:31:50,8e9d5c17-24ad-470c-ae42-c677bc042b79,Crystal Bell,crystal.bell@outlook.com,Russian Federation,Celulares,OnePlus 10 Pro,750.0,1,750.0
4676,2023-11-26 02:54:00,64499187-259d-4f08-9afe-69bff1b3d52f,Renata Fo,renata.fo@outlook.com,Finlandia,Celulares,Google Pixel 6,699.0,4,2796.0
4677,2022-03-02 23:33:59,a4fea830-3e3f-45e8-9fa8-aeb6f4b571b1,Charlotte Barre,charlotte.barre@yahoo.com,Monaco,Acessórios,Smartwatch,150.0,1,150.0
4678,2021-10-04 10:21:03,73f969e6-b6f9-44cb-b575-4cb705de203a,Girolamo Fanucci,girolamo.fanucci@outlook.com,Giappone,Celulares,Samsung Galaxy S22,799.0,2,1598.0
4679,2023-05-21 12:49:52,a5e7ee49-9d1e-42de-8ddb-75550b7b9ca5,Laurent Chauvin-Parent,laurent.chauvin-parent@hotmail.com,Norvège,Celulares,iPhone 13,850.0,4,3400.0
4680,2019-06-09 00:38:01,4d37d70f-d072-4b94-ad08-75190a21040c,Михайлов Владислав Игоревич,михайлов.игоревич@hotmail.com,Бразилия,Acessórios,Fone de Ouvido Bluetooth,50.0,4,200.0
4681,2021-05-27 06:20:13,8e9efa6b-a3d5-4a47-bae1-3529a6971b6a,Виктория Никифоровна Куликова,виктория.куликова@yahoo.com,Бутан,Celulares,Xiaomi 12,599.0,1,599.0
4682,2019-03-20 03:38:56,21b92a4a-8de8-4fc4-9726-9fa27561e7e0,Виктория Васильевна Колобова,виктория.колобова@outlook.com,Южный Судан,Celulares,OnePlus 10 Pro,750.0,2,1500.0
4683,2020-08-13 03:24:30,bc6bf411-4dca-4c38-95f3-41e61304fdf5,Leah Tucker,leah.tucker@outlook.com,Switzerland,Acessórios,Power Bank 10000mAh,30.0,4,120.0
4684,2020-08-14 02:06:03,f74d109f-c556-4079-8a69-60884cfbc4e1,Liam Cardoso,liam.cardoso@hotmail.com,Roménia,Acessórios,Fone de Ouvido Bluetooth,50.0,4,200.0
4685,2019-11-24 14:52:47,f8ca2480-6bf4-4dc5-a062-95cfd1b9bd2f,Pilar Araújo,pilar.araújo@yahoo.com,Barbados,Celulares,iPhone 13,850.0,3,2550.0
4686,2024-01-13 02:53:40,36a0cf23-3c29-4582-a8e0-2242d42a64ba,Amanda Hill,amanda.hill@hotmail.com,Philippines,Acessórios,Protetor de tela de vidro,10.0,4,40.0
4687,2021-07-04 04:21:25,023d03b1-6188-4f74-b51f-f579d76f714a,Суворов Иннокентий Ефстафьевич,суворов.ефстафьевич@outlook.com,Демократическая Республика Конго,Acessórios,Carregador USB-C,25.0,4,100.0
4688,2022-01-23 05:31:03,ed85d337-3cc4-4515-a989-b7b5bfb1d866,Jean Girard,jean.girard@outlook.com,Égypte,Acessórios,Carregador USB-C,25.0,1,25.0
4689,2022-11-07 18:52:05,503b4b44-9b85-44c2-8230-af2f7394d4c3,Hipólito Marco,hipólito.marco@yahoo.com,Brunei Darussalam,Acessórios,Fone de Ouvido Bluetooth,50.0,1,50.0
4690,2020-03-11 00:09:50,c68e7fca-e049-4091-bda9-a7f1dfee6bd5,Hugo Soranzo,hugo.soranzo@outlook.com,Tuvalu,Acessórios,Fone de Ouvido Bluetooth,50.0,4,200.0
4691,2019-09-24 17:57:47,11bf2f39-14aa-41fc-9272-91f4a4733a51,Camila Poza Blázquez,camila.blázquez@hotmail.com,Jamaica,Acessórios,Fone de Ouvido Bluetooth,50.0,5,250.0
4692,2022-12-06 18:46:18,9bd5f66e-f405-4720-997a-79a66fb3faba,Antony Macedo,antony.macedo@yahoo.com,Ilha Norfolk,Acessórios,Smartwatch,150.0,2,300.0
4693,2020-05-19 15:03:52,90a7e9b6-f763-428e-a8e7-d601dae7650f,Sahin Ebert,sahin.ebert@yahoo.com,Mauretanien,Acessórios,Protetor de tela de vidro,10.0,2,20.0
4694,2022-02-21 18:28:52,e341e087-bbb3-48b2-8a89-9cd8374ff0d9,Benício da Cruz,benício.cruz@hotmail.com,Ilhas Heard e McDonald,Acessórios,Smartwatch,150.0,1,150.0
4695,2021-01-28 15:37:39,701f2292-e7fe-46a0-84d2-d2540df6e55e,Maria Brown,maria.brown@outlook.com,Guernsey,Celulares,iPhone 13,850.0,1,850.0
4696,2019-05-12 16:16:59,fa7c8d28-4504-49cc-a9df-bcebb3e3a174,William Matias,william.matias@hotmail.com,Zimbabué,Celulares,Google Pixel 6,699.0,4,2796.0
4697,2022-12-24 20:02:08,bf6d37ff-610a-4add-938d-a1cc2ffe2f9a,Андрей Яковлевич Бобылев,андрей.бобылев@gmail.com,Республика Корея,Acessórios,Fone de Ouvido Bluetooth,50.0,1,50.0
4698,2020-09-03 00:47:51,c2a44955-575d-40b1-b5eb-c5f58211251f,Эрнст Витальевич Гаврилов,эрнст.гаврилов@yahoo.com,Маврикий,Celulares,Google Pixel 6,699.0,3,2097.0
4699,2020-10-13 03:58:04,fbaa46eb-1813-4fd7-95ed-1d124e2ad2e3,Michael Farley,michael.farley@gmail.com,Argentina,Celulares,iPhone 13,850.0,3,2550.0
4700,2020-05-16 13:03:33,2933da05-4a6c-4342-9ee9-cf27292617bf,Michael Cooke,michael.cooke@outlook.com,Malaysia,Acessórios,Carregador USB-C,25.0,5,125.0
4701,2020-02-17 04:48:07,0f05901a-7b5c-4725-9e6d-6b96030b9a8a,Costantino Taccola,costantino.taccola@gmail.com,Kazakhstan,Celulares,Google Pixel 6,699.0,5,3495.0
4702,2020-08-21 13:13:24,3b339efd-2bed-4c92-ad40-86b179d42348,Isa Barzini,isa.barzini@yahoo.com,Heard Island and McDonald Islands,Acessórios,Protetor de tela de vidro,10.0,4,40.0
4703,2023-08-05 19:07:46,62bbd188-a0cd-41d0-9b0c-b5037f74c2da,Wolfgang Reichmann,wolfgang.reichmann@hotmail.com,Israel,Acessórios,Smartwatch,150.0,3,450.0
4704,2019-01-01 06:17:37,c4171be9-99d5-4f4a-8835-455d35282bbe,Ulises Emiliano Campoy Cózar,ulises.cózar@hotmail.com,Timor-Leste,Celulares,Google Pixel 6,699.0,1,699.0
4705,2019-06-21 16:55:59,a5cc610a-5331-4fd2-a849-1f19a0657013,Enrico Barbosa,enrico.barbosa@outlook.com,Vietnam,Acessórios,Power Bank 10000mAh,30.0,3,90.0
4706,2023-01-07 23:15:54,6f4d080d-014e-4f47-a3e2-cca970285bde,Diamond Morrison,diamond.morrison@outlook.com,Austria,Celulares,Samsung Galaxy S22,799.0,1,799.0
4707,2023-01-05 23:55:16,e9b9ccf4-f679-4c3d-bebd-ed2805e430d8,Sofia Batista,sofia.batista@gmail.com,Guatemala,Acessórios,Capa de Silicone,15.0,2,30.0
4708,2023-01-16 07:10:27,5d6f8a46-d681-48ff-8b7d-da1d098acb68,Kristin Gierschner,kristin.gierschner@yahoo.com,Botsuana,Celulares,iPhone 13,850.0,3,2550.0
4709,2021-12-18 06:12:06,f2a275bc-bc6c-43d2-ab80-23ddc4fe1f12,Dipl.-Ing. Silvia Jäntsch,dipl.-ing..jäntsch@gmail.com,Vanuatu,Acessórios,Carregador USB-C,25.0,3,75.0
4710,2022-02-04 02:55:28,4a962837-7ada-4da4-9e67-8d4e87ff7fa1,Benjamim Azevedo,benjamim.azevedo@gmail.com,Azerbaijão,Acessórios,Fone de Ouvido Bluetooth,50.0,4,200.0
4711,2021-07-05 08:49:03,e0929ef3-588e-4f97-b7d4-e84d6b76fc30,Geneviève Maillard,geneviève.maillard@gmail.com,Micronésie (États fédérés de),Celulares,Google Pixel 6,699.0,2,1398.0
4712,2020-10-20 20:39:51,376ddcc5-98a9-4dc8-8458-1a7b3b842ea1,Mateus Reis,mateus.reis@outlook.com,Ilhas Virgens Americanas,Acessórios,Carregador USB-C,25.0,5,125.0
4713,2023-09-04 01:44:29,1a00587d-e234-48da-880f-aeeb4a585a95,Sophia Ferrara,sophia.ferrara@gmail.com,Emirati Arabi Uniti,Celulares,OnePlus 10 Pro,750.0,3,2250.0
4714,2023-11-24 08:14:55,ad259c16-645e-4246-aa80-59975fb32d3a,Nadja Albers B.A.,nadja.b.a.@outlook.com,Guam,Acessórios,Capa de Silicone,15.0,4,60.0
4715,2024-02-08 19:25:56,83bae745-2f38-46af-92f9-860922f5d562,Наумова Людмила Валериевна,наумова.валериевна@outlook.com,Сирия,Celulares,iPhone 13,850.0,1,850.0
4716,2022-02-11 16:57:22,552eeb6f-01ed-442e-8afb-11934f94f713,Ludovica Juvara,ludovica.juvara@hotmail.com,Lituania,Acessórios,Smartwatch,150.0,3,450.0
4717,2020-04-24 10:18:39,882e6028-6541-4924-b08a-a938abef3741,Matilde Santos,matilde.santos@outlook.com,Costa Rica,Celulares,OnePlus 10 Pro,750.0,4,3000.0
4718,2019-07-22 17:39:03,b375cff7-c5b0-40ad-9184-91779ddf41ac,Sabine Hoareau,sabine.hoareau@gmail.com,Malaisie,Acessórios,Smartwatch,150.0,2,300.0
4719,2019-04-26 08:19:55,66dbc27f-9e14-4330-ab05-67e094f547aa,Paola Dossi,paola.dossi@hotmail.com,Isola di Cocos (Keeling),Celulares,Google Pixel 6,699.0,4,2796.0
4720,2022-10-12 14:37:03,c18125d1-b16e-40f6-b0e1-b5425b004264,Степанова Регина Никифоровна,степанова.никифоровна@outlook.com,Ливан,Acessórios,Protetor de tela de vidro,10.0,2,20.0
4721,2022-03-01 11:07:00,e9f05f09-4013-4df2-b9a1-d08143ab4086,Ainara Porcel Romeu,ainara.romeu@gmail.com,Barbados,Acessórios,Fone de Ouvido Bluetooth,50.0,4,200.0
4722,2022-04-15 16:37:20,daef14c8-8f28-4ebd-bbcf-c94b64260108,Richard Ferguson,richard.ferguson@outlook.com,Maldives,Acessórios,Capa de Silicone,15.0,4,60.0
4723,2020-01-21 09:48:34,7665ad6b-aba7-4dbe-be20-9876fbd777f7,Pierre Perrin Le Loiseau,pierre.loiseau@yahoo.com,Chypre,Celulares,iPhone 13,850.0,3,2550.0
4724,2024-07-24 13:43:11,fad84f4b-65c6-4df5-be6c-74998e910e30,Логинов Агафон Тимурович,логинов.тимурович@hotmail.com,Ливан,Celulares,iPhone 13,850.0,5,4250.0
4725,2022-08-25 17:47:32,699060b3-f9e2-483e-81ee-b3d8d166421f,Davi Miguel Rios,davi.rios@yahoo.com,Butão,Celulares,iPhone 13,850.0,4,3400.0
4726,2021-11-03 19:32:54,ccb19fc7-e005-4717-b37e-875de4fcbeae,Sig.ra Cassandra Stradivari,sig.ra.stradivari@yahoo.com,Benin,Acessórios,Power Bank 10000mAh,30.0,4,120.0
4727,2020-02-06 18:15:09,df4edd22-5cdd-4fec-8c79-666e956bac08,Veronica Austin,veronica.austin@yahoo.com,Kenya,Celulares,iPhone 13,850.0,4,3400.0
4728,2021-10-06 15:18:40,cb4bf5b4-ea3c-4608-9a54-c5789d346e68,Sean Warner,sean.warner@gmail.com,Ecuador,Celulares,Samsung Galaxy S22,799.0,1,799.0
4729,2022-04-15 21:57:19,5b67fa20-1a87-4934-9468-6083f725c24b,Marleen Neureuther,marleen.neureuther@hotmail.com,Griechenland,Acessórios,Capa de Silicone,15.0,2,30.0
4730,2024-05-02 14:57:20,434045a3-464e-4703-b1ca-5c09fc098810,Dra. Emanuelly Ramos,dra..ramos@gmail.com,Dhekelia,Celulares,OnePlus 10 Pro,750.0,1,750.0
4731,2021-05-20 04:02:34,686a5308-a1c4-4cf8-a7db-a5a8d58429f0,Крылов Олег Игнатович,крылов.игнатович@hotmail.com,Гамбия,Celulares,Samsung Galaxy S22,799.0,4,3196.0
4732,2023-09-19 02:13:58,1a74f044-eb30-4345-8f01-35744d296ec7,Eliana Abril Peñas,eliana.peñas@outlook.com,Japón,Acessórios,Power Bank 10000mAh,30.0,2,60.0
4733,2024-12-25 19:53:03,019e9fb3-7d15-43ab-b81b-de7832b5be5f,Dr. Thies Tintzmann B.A.,dr..b.a.@yahoo.com,Tschechische Republik,Acessórios,Fone de Ouvido Bluetooth,50.0,1,50.0
4734,2021-10-10 13:00:53,21c62656-e547-41d7-b19d-786dad973225,Евдокимова Майя Викторовна,евдокимова.викторовна@gmail.com,Таджикистан,Celulares,Xiaomi 12,599.0,4,2396.0
4735,2021-11-09 01:01:00,023d03b1-6188-4f74-b51f-f579d76f714a,Суворов Иннокентий Ефстафьевич,суворов.ефстафьевич@outlook.com,Демократическая Республика Конго,Acessórios,Carregador USB-C,25.0,2,50.0
4736,2024-08-19 00:45:13,560246a5-df45-4f65-827c-d2836625f143,Ângelo Azevedo,ângelo.azevedo@yahoo.com,Guiné,Celulares,OnePlus 10 Pro,750.0,3,2250.0
4737,2021-05-20 17:29:03,3b339efd-2bed-4c92-ad40-86b179d42348,Isa Barzini,isa.barzini@yahoo.com,Heard Island and McDonald Islands,Acessórios,Capa de Silicone,15.0,1,15.0
4738,2020-09-16 20:38:03,a5df5a37-ef8c-4c6b-a74e-8564c2d476bb,Isabel Reis,isabel.reis@hotmail.com,Paquistão,Celulares,Samsung Galaxy S22,799.0,2,1598.0
4739,2021-07-21 11:01:45,8a0c432f-208d-46fd-85bd-787ece2e85ef,Denise Noël-Renaud,denise.noël-renaud@gmail.com,Suède,Acessórios,Power Bank 10000mAh,30.0,1,30.0
4740,2023-06-18 13:21:18,01c4fc4b-6c60-4a4f-a939-6469d6e77554,Silvestro Comisso,silvestro.comisso@hotmail.com,Haiti,Celulares,Xiaomi 12,599.0,3,1797.0
4741,2024-03-29 06:15:13,0fb6f97a-9f4a-4fcc-85b7-ee417a0d111a,Gunda Gude,gunda.gude@hotmail.com,Nicaragua,Acessórios,Fone de Ouvido Bluetooth,50.0,3,150.0
4742,2021-08-03 13:08:32,bc7db7bf-3d67-4733-9b6b-31522e9bb62a,Randy Briggs,randy.briggs@hotmail.com,Micronesia,Celulares,OnePlus 10 Pro,750.0,2,1500.0
4743,2022-04-30 17:56:52,087fb50b-5e44-4896-b1e6-80759e11d8d9,Mamen Mateo,mamen.mateo@yahoo.com,Seychelles,Acessórios,Carregador USB-C,25.0,4,100.0
4744,2023-08-07 22:51:35,df7ac089-e009-4a14-bf1b-99586950a743,Lisandro Melo,lisandro.melo@yahoo.com,"Man, Isle of",Celulares,OnePlus 10 Pro,750.0,5,3750.0
4745,2024-03-25 09:43:56,cdce585e-b41c-4f0e-86f7-b82152485d6f,Alphonse du Martel,alphonse.martel@yahoo.com,Îles Mineures Éloignées des États-Unis,Acessórios,Fone de Ouvido Bluetooth,50.0,3,150.0
4746,2020-07-01 02:02:34,9da78a9d-fa6a-4e01-8100-b8ab87ea3e3a,Elizabeth Arroyo,elizabeth.arroyo@outlook.com,Zimbabwe,Celulares,Xiaomi 12,599.0,1,599.0
4747,2020-08-20 07:25:57,d2f96ebe-4781-4d84-94b9-199a6e89317e,Univ.Prof. Matthias Zorbach,univ.prof..zorbach@hotmail.com,Weihnachtsinsel,Acessórios,Protetor de tela de vidro,10.0,3,30.0
4748,2021-06-15 20:50:02,a03c0410-da15-4095-81b2-c71b303d25b3,Dott. Loretta Borroni,dott..borroni@gmail.com,Liechtenstein,Acessórios,Capa de Silicone,15.0,2,30.0
4749,2024-03-23 05:31:42,f13b1105-4bda-4741-84a2-5859898f66e3,Nazaret Vallés Piñol,nazaret.piñol@gmail.com,Montenegro,Celulares,Google Pixel 6,699.0,2,1398.0
4750,2022-10-29 22:09:15,21c62656-e547-41d7-b19d-786dad973225,Евдокимова Майя Викторовна,евдокимова.викторовна@gmail.com,Таджикистан,Celulares,OnePlus 10 Pro,750.0,3,2250.0
4751,2022-08-17 18:38:57,09725099-dc37-4337-9152-a42c54eab90d,Katie Johnson,katie.johnson@hotmail.com,Tonga,Celulares,Xiaomi 12,599.0,1,599.0
4752,2023-12-28 12:46:26,0effe653-1ad7-4476-945c-3b960105a127,Jost Ritter B.Eng.,jost.b.eng.@outlook.com,Britisches Territorium im Indischen Ozean,Celulares,Xiaomi 12,599.0,3,1797.0
4753,2022-04-01 00:17:05,919b2766-1667-4823-9e7f-dff8001cdd69,Jacob Rodriguez,jacob.rodriguez@hotmail.com,Tajikistan,Celulares,Xiaomi 12,599.0,1,599.0
4754,2020-11-06 04:17:50,659a1c92-0be8-4a1e-ab36-092c97e094a6,Alexandre Cardoso,alexandre.cardoso@yahoo.com,Turquia,Acessórios,Fone de Ouvido Bluetooth,50.0,5,250.0
4755,2023-06-26 16:31:30,8dd89545-4dce-4e9d-a6fe-0665e3404935,Щербакова Алевтина Леонидовна,щербакова.леонидовна@yahoo.com,Сан-Томе и Принсипи,Celulares,Google Pixel 6,699.0,3,2097.0
4756,2020-06-14 04:32:49,52f910d4-c15c-4ed7-98d7-5a42dab21ce1,Eloá Nascimento,eloá.nascimento@gmail.com,Akrotiri,Acessórios,Smartwatch,150.0,2,300.0
4757,2020-12-04 14:49:00,e496e89b-665e-46ef-a757-ff48825bfcdc,Викторин Владиленович Щукин,викторин.щукин@hotmail.com,Мексика,Celulares,Google Pixel 6,699.0,2,1398.0
4758,2020-02-21 12:00:37,22ac5313-25b9-4335-864f-e931d7e6dfe6,Eduarda de Tavares,eduarda.tavares@gmail.com,Baamas,Acessórios,Protetor de tela de vidro,10.0,4,40.0
4759,2019-01-07 22:38:42,d2631737-b2df-40ee-860d-023851ea0735,Joanna Junck,joanna.junck@outlook.com,Svalbard und Jan Mayen,Acessórios,Power Bank 10000mAh,30.0,2,60.0
4760,2023-06-01 14:08:29,e889c04e-0b65-46ab-bdfe-ac9ccbb71aca,Фомин Ананий Алексеевич,фомин.алексеевич@hotmail.com,Гамбия,Celulares,Google Pixel 6,699.0,4,2796.0
4761,2023-05-02 10:27:04,f6f2d13f-3985-41a0-a997-234cb083f459,Mauricio Pallarès Quintero,mauricio.quintero@outlook.com,Serbia,Acessórios,Smartwatch,150.0,3,450.0
4762,2023-02-11 06:53:40,c6e9c63e-31c4-406e-9aed-434e80196a13,Тарасов Моисей Давидович,тарасов.давидович@yahoo.com,Йемен,Acessórios,Power Bank 10000mAh,30.0,2,60.0
4763,2022-04-19 06:06:44,2945bd97-49ec-4c70-9c81-f7c9c94b6960,Lando Verdone,lando.verdone@gmail.com,Kiribati,Acessórios,Protetor de tela de vidro,10.0,5,50.0
4764,2019-10-20 10:20:53,85d48495-c3bb-47a8-b20f-1f05ea2b2aee,Симонов Радислав Венедиктович,симонов.венедиктович@yahoo.com,Молдавия,Celulares,Xiaomi 12,599.0,2,1198.0
4765,2022-09-03 16:27:47,485543cc-e1bf-4c5a-9c62-03e61b1a1146,Тетерина Виктория Рубеновна,тетерина.рубеновна@outlook.com,Доминика,Acessórios,Smartwatch,150.0,1,150.0
4766,2024-11-27 05:35:46,9d0339df-d8fe-41b4-94ef-9afe150a1f9c,Eddie Black,eddie.black@outlook.com,Panama,Acessórios,Smartwatch,150.0,1,150.0
4767,2023-06-04 20:27:21,5c9f2cd4-c58d-4def-87f8-18156b67f059,Harri Bohlander,harri.bohlander@yahoo.com,Honduras,Acessórios,Power Bank 10000mAh,30.0,4,120.0
4768,2023-08-24 19:10:52,d1c95b92-88fc-4e85-b9d2-e5c33eebb053,Arthur Meyers,arthur.meyers@gmail.com,Mauritius,Celulares,iPhone 13,850.0,5,4250.0
